Ali Adler,34.0
Lacie Heart,26.0
Imogen Thomas,25.0
Shannon Woodward,28.0
Amy Fisher,36.0
Katy Tur,31.0
Samantha Ronson,25.0
James Deen,32.0
Caleb Followill,32.0
Kate Bush,29.0
Josh Winterhalt,39.0
Sasha Mitchell,37.0
Gerard Way,24.0
Gennifer Flowers,40.0
Sky Nellor,37.0
Rumer Willis,34.0
Toby Hemingway,23.0
Tory Lane,30.0
Jessica Jaymes,29.0
Anita Pallenberg,29.0
Aracely Arámbula,34.0
Maksim Chmerkovskiy,35.0
Lucas Grabeel,23.0
Laura Vandervoort,25.0
Tony Romo,34.0
Karina Smirnoff,33.0
Faye Resnick,38.0
Carol Wayne,25.0
Robin Thicke,39.0
Kenzie Dalton,27.0
Maryse Mizanin,29.0
Jakki Degg,25.0
Teagan Presley,24.0
Roxanne Pallett,26.0
Laurie Holden,38.0
Kyla Cole,27.0
Jenna Coleman,24.0
Holly Sampson,27.0
Drew Fuller,32.0
Chris Carmack,26.0
Adam Garcia,32.0
Shauna Sand,33.0
Cynthia Myers,31.0
Holly Willoughby,29.0
Sara Gilbert,41.0
Sabrina Bryan,26.0
Rodrigo Santoro,36.0
Michael Angarano,33.0
Megyn Price,34.0
Matt Czuchry,32.0
Lindy Booth,29.0
Lindsey Shaw,31.0
Lee Pace,35.0
Kayla Ewell,30.0
Karolina Kurkova,29.0
Josh Peck,26.0
Gabriel Mann,32.0
Eva Amurri Martino,31.0
Donna Mills,34.0
Dax Shepard,34.0
Crystal Bernard,36.0
Cody Linley,25.0
Barbara Moore,34.0
Alyson Stoner,28.0
Adriana Fonseca,33.0
Jeff Hardy,37.0
Marlene Lufen,41.0
Sully Erna,34.0
Doro Pesch,26.0
Chad Kroeger,40.0
Suzi Quatro,24.0
Davey Havok,30.0
Sandra,25.0
Layne Staley,23.0
Dave Mustaine,32.0
Brian Molko,33.0
Valentino Rossi,31.0
Charlotte Casiraghi,30.0
Kirsty Gallacher,34.0
Benji Madden,35.0
Rachel Williams,28.0
Tiffany Taylor,29.0
Dalene Kurtis,31.0
Buffy Tyler,29.0
Nicolette Scorsese,26.0
Christi Shake,29.0
Brooke Richards,28.0
Lily Cole,25.0
Carol Vorderman,36.0
Corinna Everson,33.0
Coco Chanel,29.0
Wladimir Klitschko,37.0
Mylène Demongeot,26.0
Caroline Catz,32.0
Virginia Bell,34.0
Magali Amadei,28.0
Donna D'Errico,31.0
Diane Webber,29.0
Daniela Bianchi,28.0
Lori Petty,38.0
Jenilee Harrison,29.0
Tempest Storm,32.0
Sylva Koscina,25.0
Simonetta Stefanelli,29.0
Serena Grandi,31.0
SaRenna Lee,29.0
Sarah Bolger,23.0
Sabrina Salerno,31.0
Rachel Hurd-Wood,23.0
Rachel Blakely,33.0
Pamela Tiffin,28.0
Marianna Hill,36.0
Madolyn Smith Osborne,35.0
Madeline Zima,24.0
Lyndsy Fonseca,27.0
Linda Harrison,30.0
Kelly Madison,39.0
Kathryn Harrold,38.0
Judi Bowker,19.0
Joy Harmon,27.0
Jennifer O'Dell,29.0
Gretchen Corbett,57.0
Gates McFadden,43.0
Gabrielle Miller,29.0
Danielle Burgio,36.0
Crystal Gayle,32.0
Collien Ulmen-Fernandes,23.0
Claudine Auger,26.0
Bianca Kajlich,28.0
Barbara Parkins,30.0
Barbara Feldon,27.0
Barbara Bouchet,28.0
Anna Falchi,27.0
Andrea Elson,33.0
Adela Noriega,29.0
Abigail Breslin,22.0
Jonathan Crombie,44.0
Julian Lennon,40.0
Michael Schoeffling,31.0
Munro Chambers,18.0
Leonard Whiting,23.0
Jonah Falcon,35.0
Ian Bohen,38.0
Austin Nichols,30.0
Veronika Zemanova,27.0
Stormy Daniels,29.0
Sophia Rossi,31.0
Silvia Saint,31.0
Savanna Samson,31.0
Sara Jay,33.0
Penelope Black Diamond,32.0
Nikki Benz,32.0
Laura Angel,29.0
Gina Lynn,31.0
Evan Stone,43.0
Erica Campbell,28.0
Daphne Rosen,34.0
Chloe Vevrier,25.0
Carmen Luvana,24.0
Brooke Banner,32.0
Briana Banks,32.0
Belladonna,28.0
Avy Scott,28.0
Anita Blond,26.0
Virna Lisi,32.0
Virginia Mayo,32.0
Tippi Hedren,32.0
Teri Garr,37.0
Sybil Danning,43.0
Sonya Smith,32.0
Olivia d'Abo,29.0
Mara Corday,31.0
Mae Whitman,25.0
Linda Lovelace,32.0
Leslie Parrish,29.0
Laura Antonelli,35.0
Kristy McNichol,31.0
Judy Geeson,29.0
Joi Lansing,31.0
Jane Birkin,22.0
Hayley Mills,24.0
Fanny Ardant,36.0
Donna Reed,31.0
Donna Douglas,31.0
Deborah Shelton,38.0
Danielle Harris,32.0
Caroline Munro,32.0
Carol Lynley,28.0
Anne Francis,29.0
Josh Charles,40.0
Adrian Paul,36.0
Erin Gray,43.0
Joe Penny,47.0
Kathryn Erbe,38.0
Roy Dupuis,37.0
Jaime Murray,34.0
Jeanette Biedermann,26.0
Amanda Blake,37.0
Sharon Case,31.0
Gigi Edgley,34.0
Kirsten Storms,30.0
Valérie Kaprisky,33.0
Tanya Roberts,32.0
Sylvia Kristel,28.0
Shelley Long,41.0
Shannon Whirry,30.0
Priscilla Barnes,34.0
Dana Plato,36.0
Carrie Stevens,29.0
Peta Wilson,33.0
Kathleen Turner,38.0
Danica McKellar,25.0
Torrey DeVitto,31.0
Michelle Borth,31.0
Greta Garbo,32.0
Chelsy Davy,28.0
Lily Allen,27.0
Yvonne De Carlo,30.0
Willie Nelson,71.0
Waylon Jennings,54.0
Vera Miles,32.0
Troy Aikman,48.0
Travis Tritt,41.0
Tom Petty,33.0
Tom Hardy,40.0
Toby Keith,38.0
Teri Polo,32.0
Tarja Turunen,31.0
Sylvie Meis,31.0
Sydney Penny,33.0
Suzanne Somers,40.0
Suzanne Pleshette,26.0
Sue Lyon,23.0
Steve-O,37.0
Stephanie McMahon,31.0
Stefanie Powers,35.0
Shyla Stylez,29.0
Shirley Jones,26.0
Sheree J. Wilson,43.0
Shelley Fabares,46.0
Senta Berger,30.0
Sedef Avci,28.0
Sarah Brightman,33.0
Sandra Dee,28.0
Sabrina Ferilli,37.0
Roy Orbison,45.0
Ricky Nelson,28.0
Rick Springfield,43.0
Richard Kruspe,38.0
Rhonda Shear,38.0
Rhonda Fleming,31.0
Renee Suran,37.0
Rene Russo,33.0
Randy Travis,52.0
Queen Elizabeth II,65.0
Princess Caroline of Monaco,35.0
Pia Zadora,30.0
Phil Anselmo,40.0
Perla Ferrar,32.0
Paulina Porizkova,37.0
Paula Prentiss,31.0
Paul Anka,55.0
Patti Hansen,38.0
Patricia Richardson,40.0
Pat Benatar,37.0
Olivia Newton-John,35.0
Olivia Hussey,19.0
Nuno Bettencourt,28.0
Noel Neill,29.0
Nikki Fritz,36.0
Nicole Sheridan,33.0
Nicole Brown Simpson,28.0
Natalia Vodianova,23.0
Natalia Streignard,36.0
Myrna Loy,33.0
Morten Harket,35.0
Mitzi Gaynor,32.0
Misty Rowe,45.0
Michelle Vieth,22.0
Michèle Mercier,28.0
Melody Patterson,27.0
Melissa Sue Anderson,32.0
Maureen McCormick,40.0
Matthew Lewis,29.0
Marty Robbins,50.0
Mark Calaway,55.0
Marina Sirtis,35.0
Marie Osmond,40.0
Marianne Faithfull,43.0
Lucille Ball,35.0
Lucero,28.0
Louise Brooks,26.0
Lorrie Morgan,35.0
Loretta Lynn,46.0
Liz Vassey,36.0
Lita Ford,45.0
Lindsay Wagner,50.0
Lesley-Anne Down,39.0
Lee Remick,29.0
Lara Spencer,33.0
Lanny Barbie,27.0
Kim Darby,50.0
Kelly McGillis,34.0
Keith Richards,48.0
Kay Lenz,36.0
Kathie Lee Gifford,38.0
Julie Newmar,27.0
Julie Benz,33.0
Julian Casablancas,23.0
Julia Ann,39.0
Judith Light,48.0
Josie Bissett,41.0
Jordan Knight,38.0
John Taylor,36.0
John Fogerty,42.0
Joe Cocker,55.0
Joan Lunden,41.0
Joan Blondell,28.0
Jim Reeves,46.0
Jim Parsons,32.0
Jenny Agutter,32.0
Jennifer Sklias,37.0
Jean Simmons,32.0
Jean Shrimpton,27.0
Jean Harlow,31.0
Jason Sudeikis,39.0
Jani Lane,26.0
Janet Leigh,29.0
James Scott,30.0
James Hetfield,48.0
Jaclyn Smith,34.0
Izabella Scorupco,32.0
Isabeli Fontana,29.0
Iris Chacón,27.0
Ilona Staller,32.0
Hunter Tylo,36.0
Hülya Avsar,39.0
Heather Kozar,30.0
Hank Williams Jr.,44.0
Hank Williams,34.0
Grettell Valdez,30.0
Grace Slick,26.0
Giada De Laurentiis,30.0
Frankie Valli,54.0
Francesca Hetfield,35.0
Esther Williams,30.0
Errol Flynn,36.0
Erin Everly,28.0
Emmylou Harris,30.0
Elizabeth Montgomery,38.0
Eleanor Parker,29.0
Elaine Joyce,39.0
Edy Williams,31.0
Edie Sedgwick,21.0
Eddie Vedder,41.0
Duff McKagan,43.0
Dorothy Stratten,30.0
Diego Boneta,28.0
Diana Rigg,58.0
Deidre Hall,43.0
Debbe Dunning,34.0
David Gilmour,27.0
David Gahan,41.0
Cynthia Rhodes,37.0
Cyd Charisse,32.0
Connie Sellecca,40.0
Connie Francis,27.0
Clint Walker,38.0
Claudine Longet,32.0
Claudette Colbert,29.0
Chester Bennington,40.0
Charlene Tilton,31.0
Catherine Fulop,33.0
Carolyn Jones,31.0
Carl Dean,40.0
Buddy Holly,31.0
Bonnie Tyler,35.0
Bonnie Raitt,49.0
Bonnie Bedelia,43.0
Billie Joe Armstrong,31.0
Bill Goldberg,44.0
Bill Clinton,51.0
Beverly Lynne,30.0
Bette Midler,44.0
Belinda Carlisle,31.0
Barry Gibb,33.0
Barbara Stanwyck,29.0
Barbara Bach,35.0
Arianne Zucker,34.0
Andy Williams,34.0
Amanda Holden,30.0
Alison Krauss,35.0
Alain Delon,30.0
Adolf Hitler,49.0
Adamari López,26.0
Adam Copeland,35.0
Susan Hayward,30.0
Paulette Goddard,29.0
Gabriel Aubry,37.0
Debra LaFave,33.0
David Cassidy,31.0
Bette Davis,30.0
Judy Garland,29.0
Marlene Dietrich,34.0
Zsa Zsa Gabor,32.0
Vince Gill,41.0
Veronica Lake,26.0
Van Morrison,47.0
Terry Moore,24.0
Terri Irwin,38.0
Susanna Hoffs,33.0
Susan George,42.0
Steffi Graf,40.0
Sharise Neil,40.0
Scott Peterson,35.0
Sara Dylan,24.0
Rock Hudson,39.0
Richard Grieco,37.0
Renée O'Connor,29.0
Racquel Darrian,30.0
Phil Collins,44.0
Paul McCartney,33.0
Patti McGuire,28.0
Patsy Kensit,34.0
Neil Young,32.0
Nancy Allen,29.0
Mindy McCready,28.0
Michael Pitt,30.0
Michael Hutchence,36.0
Melissa Etheridge,29.0
Melia McEnery,32.0
Marilyn Chambers,36.0
Marilu Henner,40.0
Luis Miguel,42.0
Leif Garrett,42.0
Lauren Bacall,27.0
Lara Logan,32.0
Kristina Wagner,31.0
Kristi Gibson,39.0
Kris Kristofferson,63.0
Kimberley Conrad,30.0
Kim Wilde,30.0
Kimberley Scott,31.0
Katherine Kelly Lang,41.0
Katelyn Faber,28.0
Karen Carpenter,29.0
Julianne Phillips,36.0
Joe Walsh,53.0
Jill Kelly,33.0
Jessica Lange,47.0
Janet Jones,28.0
James Taylor,31.0
Jack Wagner,45.0
Ingrid Bergman,25.0
Hyapatia Lee,27.0
Henry Rollins,41.0
Heidi Mark,36.0
Glen Campbell,39.0
Ginger Rogers,31.0
George Harrison,44.0
Gene Tierney,31.0
Francesca Gregorini,33.0
Eve Plumb,42.0
Elinor Donahue,31.0
Dorothy Malone,32.0
Don Henley,47.0
Diplo,36.0
Diana Dors,27.0
Desi Arnaz Jr.,37.0
Debbie Reynolds,27.0
Dayanara Torres,36.0
David Coverdale,35.0
Dave Grohl,42.0
Cyndi Lauper,38.0
Connie Stevens,31.0
Cliff Richard,25.0
Chris Isaak,38.0
Cheryl Tiegs,31.0
Cherie Currie,40.0
Chasey Lain,29.0
Charles Chaplin,29.0
Cat Stevens,57.0
Bob Seger,43.0
Bing Crosby,43.0
Betty Grable,31.0
Bebe Buell,27.0
Barbara Hale,33.0
Anni-Frid Lyngstad,52.0
Anne Archer,40.0
Andy Gibb,35.0
Aaron Paul,36.0
Yanni,44.0
Twiggy,29.0
Sting,48.0
Enya,41.0
Björk,19.0
Zoe McLellan,33.0
William Moseley,27.0
Will Estes,32.0
Victor Webster,34.0
Trish Stratus,29.0
Tricia Helfer,33.0
Trace Adkins,46.0
Tori Spelling,35.0
Tony Stewart,33.0
Tina Fey,37.0
Taylor Cole,31.0
Tara Lipinski,27.0
Summer Glau,32.0
Sophie Monk,30.0
Sophie Howard,30.0
Sophia Myles,29.0
Simon Cowell,49.0
Sidney Crosby,32.0
Shaun White,39.0
Severina Vuckovic,31.0
Scout Taylor-Compton,32.0
Scott Speedman,36.0
Sarah Silverman,34.0
Sarah Carter,29.0
Sara Paxton,25.0
Sara Evans,30.0
Rose Byrne,35.0
Roger Federer,35.0
Riley Keough,27.0
Renee Olstead,28.0
Rafael Nadal,29.0
Rachel Nichols,26.0
Rachael Ray,32.0
Petra Nemcova,34.0
Ozzy Osbourne,43.0
Olivier Martinez,31.0
Olga Kurylenko,31.0
Odette Annable,28.0
Nina Moric,32.0
Nikki Cox,32.0
Nelly Furtado,36.0
Morena Baccarin,30.0
Molly Sims,38.0
Mickie James,33.0
Michael Phelps,32.0
Michael Cera,20.0
Mélissa Theuriau,32.0
Melania Trump,32.0
Matthew Davis,32.0
Matt Lanter,30.0
Matt Dallas,31.0
Masiela Lusha,31.0
Martina McBride,35.0
Martina Hingis,26.0
Martin Henderson,39.0
Marin Hinkle,34.0
Malin Akerman,33.0
Maggie Lawson,34.0
Mädchen Amick,33.0
Lynn Collins,31.0
Lizzy Caplan,30.0
Lisa Rinna,38.0
Lisa Edelstein,35.0
Linda Evangelista,36.0
Lena Gercke,26.0
Lauren German,31.0
Laura Harring,34.0
Lance Armstrong,40.0
Lake Bell,28.0
Laetitia Casta,32.0
Kristen Wiig,35.0
Kiele Sanchez,31.0
Keyra Augustina,24.0
Kelly Osbourne,31.0
Kellie Pickler,33.0
Kelli Garner,25.0
Katie Couric,40.0
Kathryn Morris,38.0
Katharine McPhee,30.0
Katee Sackhoff,33.0
Kate Walsh,34.0
Kari Wuhrer,32.0
Julie Bowen,36.0
Joss Stone,23.0
Josie Maran,30.0
Josie Davis,32.0
Johnny Cash,53.0
John Mellencamp,45.0
John Krasinski,32.0
Joe Rogan,45.0
Chyna,35.0
Jimmy Fallon,36.0
Jewel Staite,29.0
Jessica Cirio,25.0
Jesse Palmer,37.0
Jeri Ryan,37.0
Jennifer Nettles,33.0
Jennifer Hawkins,31.0
Jennifer Ellison,28.0
Jennifer Carpenter,29.0
Jenna Fischer,31.0
Jelena Jensen,28.0
Jami Gertz,35.0
James McAvoy,31.0
James Blunt,31.0
Ivanka Trump,30.0
Hunter Parrish,26.0
Hugh Hefner,70.0
Hugh Dancy,33.0
Howard Stern,42.0
Hilarie Burton,30.0
Gina Bellman,35.0
Gavin DeGraw,34.0
Freddie Highmore,27.0
Evanna Lynch,28.0
Emma Willis,31.0
Emily Deschanel,36.0
Elton John,30.0
Elsa Pataky,36.0
Elizabeth Mitchell,35.0
Elizabeth Banks,35.0
Elisabeth Harnois,24.0
Elin Nordegren,30.0
Donald Trump,61.0
Diora Baird,25.0
Desmond Harrington,34.0
David Conrad,39.0
David Caruso,50.0
Daniella Monet,25.0
Daniela Hantuchová,30.0
Daisy Fuentes,36.0
Connie Nielsen,36.0
Colin Egglesfield,33.0
Cobie Smulders,37.0
Clay Aiken,29.0
Claudia Schiffer,27.0
Cindy Margolis,35.0
Christie Brinkley,35.0
Christian Kane,34.0
Chris Pratt,35.0
Chris Daughtry,32.0
Chris Cornell,35.0
Cheryl Ladd,37.0
Caterina Murino,40.0
Bryan Greenberg,30.0
Bruce Springsteen,49.0
Caitlyn Jenner,40.0
Brooke Burke,37.0
Brie Larson,30.0
Bridget Marquardt,37.0
Bob Dylan,51.0
Billy Joel,56.0
Billie Piper,31.0
Aubrey O'Day,32.0
Asia Argento,31.0
Ashley Massaro,31.0
Arielle Kebbel,33.0
Aria Giovanni,30.0
Anton Yelchin,28.0
Angie Harmon,36.0
Andy Samberg,30.0
Andrea Lowell,29.0
Anderson Cooper,46.0
Amy Adams,31.0
Amanda Tapping,35.0
Amanda Righetti,31.0
Allison Mack,25.0
Alison Sweeney,33.0
Alicia Witt,28.0
Alexis Dziena,25.0
Aida Yespica,32.0
Adrianne Palicki,31.0
Adrianne Curry,34.0
Abigail Titmuss,33.0
Abbie Cornish,26.0
Aaron Rodgers,38.0
Mary Elizabeth Winstead,23.0
Dale Earnhardt Jr.,34.0
Prince William,34.0
Ana Beatriz Barros,28.0
Laura San Giacomo,37.0
Jodi Lyn O'Keefe,31.0
David Lee Roth,31.0
Bethany Joy Lenz,25.0
Portia de Rossi,31.0
Michael C. Hall,38.0
Alana De La Garza,31.0
Zach Braff,33.0
Vivien Leigh,31.0
Vince Neil,41.0
Viggo Mortensen,47.0
Vanilla Ice,35.0
Valerie Perrine,32.0
Valerie Bertinelli,33.0
Tuesday Weld,26.0
Traylor Howard,30.0
Travis Barker,33.0
Torrie Wilson,31.0
Tom Brady,28.0
Tim Curry,50.0
Terry Farrell,37.0
Téa Leoni,37.0
Tanya Tucker,33.0
Sylvester Stallone,52.0
Syd Barrett,28.0
Susan Sarandon,46.0
Stuart Townsend,29.0
Steve McQueen,37.0
Stephen Dorff,41.0
Sinéad O'Connor,22.0
Simon Rex,29.0
Sigourney Weaver,46.0
Shiri Appleby,25.0
Sherilyn Fenn,34.0
Shawnee Smith,35.0
Shannon Tweed,32.0
Shanna Moakler,28.0
Selma Blair,35.0
Sela Ward,35.0
Season Hubley,31.0
Seann William Scott,35.0
Sean Connery,40.0
Savannah,30.0
Sasha Czack,40.0
Sarah Chalke,33.0
Samantha Mathis,39.0
Samantha Lewes,40.0
Sam Elliott,61.0
Sally Field,40.0
Russell Crowe,48.0
Rufus Sewell,34.0
Rose McGowan,33.0
Rosanna Arquette,40.0
Rosamund Pike,33.0
Ron Jeremy,48.0
Robin Wright,45.0
Robin Tunney,30.0
Robert Redford,36.0
Robert De Niro,60.0
River Phoenix,30.0
Raviv Ullman,19.0
Richard Gere,64.0
Rhea Durham,35.0
Rebecca Romijn,33.0
Ralph Fiennes,43.0
Rachel Ward,27.0
Rachel Hunter,31.0
Quentin Tarantino,40.0
Princess Stéphanie of Monaco,42.0
Pierce Brosnan,55.0
Peter North,43.0
Peter Facinelli,31.0
Paul Newman,33.0
Patrick Swayze,35.0
Patrick Dempsey,39.0
Parker Posey,33.0
Pam Dawber,44.0
Owen Wilson,34.0
Olivia de Havilland,30.0
Nicollette Sheridan,36.0
Nicole Eggert,34.0
Nicolas Cage,48.0
Nicky Hilton Rothschild,35.0
Nick Zano,33.0
Nick Lachey,36.0
Neve Campbell,39.0
Neil Patrick Harris,48.0
Natasha Lyonne,33.0
Natalie Imbruglia,37.0
Nastassja Kinski,30.0
Naomi Watts,37.0
Nancy Sinatra,26.0
Nancy McKeon,38.0
Nadia Bjorlin,32.0
Molly Ringwald,31.0
Minnie Driver,39.0
Milla Jovovich,22.0
Mickey Rourke,52.0
Michelle Phillips,39.0
Michelle Pfeiffer,39.0
Michael Weatherly,40.0
Michael Sheen,41.0
Michael Keaton,44.0
Mia Sara,27.0
Mia Kirshner,24.0
Meryl Streep,32.0
Mena Suvari,32.0
Melissa Joan Hart,34.0
Melanie Griffith,45.0
Mel Gibson,48.0
Maureen O'Hara,31.0
Matthew Lawrence,30.0
Matt LeBlanc,41.0
Matt Dillon,35.0
Mary-Louise Parker,33.0
Mary Tyler Moore,40.0
Marlon Brando,29.0
Mark-Paul Gosselaar,35.0
Maria Menounos,32.0
Maria Callas,31.0
Marg Helgenberger,37.0
Mamie Van Doren,30.0
Maggie Grace,28.0
Mae West,32.0
Madeleine Stowe,35.0
Luke Wilson,41.0
Luke Perry,32.0
Lucy Lawless,34.0
Lorraine Bracco,40.0
Lori Loughlin,39.0
Loretta Young,29.0
Loni Anderson,43.0
Lisa Marie Presley,31.0
Lisa Kudrow,38.0
Lisa Hartman,40.0
Linda McCartney,35.0
Linda Hamilton,46.0
Linda Fiorentino,31.0
Linda Cardellini,30.0
Linda Hogan,40.0
Leelee Sobieski,28.0
Lauren Holly,32.0
Lara Flynn Boyle,36.0
Lana Turner,30.0
Lacey Chabert,32.0
Kristy Swanson,34.0
Kristin Davis,34.0
Kristin Chenoweth,41.0
Kristanna Loken,34.0
Krista Allen,29.0
Kim Cattrall,42.0
Kiefer Sutherland,49.0
Kevin Zegers,30.0
Kevin Spacey,49.0
Kevin Costner,48.0
Kevin Connolly,37.0
Kerri Caviezel,40.0
Keri Russell,35.0
Kelly Preston,34.0
Keely Shaye Brosnan,34.0
Kathy Griffin,38.0
Katharine Ross,28.0
Katharine Hepburn,34.0
Katey Sagal,41.0
Kate Jackson,39.0
Justin Theroux,34.0
Julie Christie,28.0
Julie Andrews,47.0
Julianne Moore,39.0
Julian McMahon,39.0
Julia Louis-Dreyfus,38.0
Judd Nelson,47.0
Josh Lucas,42.0
Josh Henderson,35.0
Josh Duhamel,44.0
Joni Mitchell,30.0
Jonathan Taylor Thomas,33.0
Jolene Blalock,34.0
John Travolta,35.0
John Kennedy Jr.,40.0
John F. Kennedy,51.0
Joey Lawrence,34.0
Joanna Lumley,52.0
Joan Crawford,30.0
Jo Green,39.0
Jo Green,36.0
Jillie Mack,34.0
Jewel Kilcher,31.0
Jesse Spencer,29.0
Jesse Metcalfe,29.0
Jesse James,45.0
Jeremy Sumpter,26.0
Jeremy Piven,37.0
Jennifer Syme,32.0
Jennifer Stone,23.0
Jennifer Esposito,40.0
Jennie Garth,38.0
Jean-Claude Van Damme,45.0
Jason Behr,33.0
Janine Turner,37.0
Janice Dickinson,38.0
Jane Seymour,34.0
Jamie White,32.0
Jamie Bell,25.0
James Spader,43.0
James Marsden,30.0
Jim Caviezel,45.0
Jaime Pressly,30.0
Jacqueline Kennedy,30.0
Jackson Browne,28.0
Jack White,32.0
Jack Nicholson,56.0
Jacelyn Reeves,33.0
J.C. Chasez,31.0
Isla Fisher,31.0
Isabelle Adjani,37.0
Hugh Laurie,45.0
Hugh Jackman,41.0
Howard Hughes,33.0
Holly Valance,28.0
Holly Marie Combs,30.0
Hilary Swank,29.0
Helena Bonham Carter,30.0
Helen Hunt,34.0
Haylie Duff,31.0
Harrison Ford,44.0
Goldie Hawn,28.0
Ginger Alden,41.0
Gina Gershon,33.0
Gillian Anderson,39.0
Geri Horner,36.0
Geena Davis,33.0
Gary Oldman,54.0
Fred Durst,34.0
Frankie Muniz,31.0
Fran Drescher,38.0
Florence Henderson,53.0
Faye Dunaway,31.0
Famke Janssen,34.0
Fairuza Balk,30.0
Ewan McGregor,37.0
Erin Moran,45.0
Erica Durance,35.0
Eric Stoltz,41.0
Eric Dane,34.0
Emile Hirsch,29.0
Ellen Pompeo,33.0
Ellen Muth,25.0
Ellen DeGeneres,44.0
Ellen Barkin,39.0
Elizabeth Berkley,30.0
Elisabeth Shue,36.0
Elijah Allman,33.0
Dyan Cannon,45.0
Donnie Wahlberg,39.0
Don Johnson,40.0
Dominic Purcell,34.0
Dina Meyer,31.0
Diane Keaton,41.0
Devon Sawa,36.0
Debra Messing,33.0
David Schwimmer,40.0
David Duchovny,37.0
David Boreanaz,37.0
Daryl Hannah,35.0
Dannii Minogue,32.0
Danielle Panabaker,28.0
Dane Cook,33.0
Cybill Shepherd,43.0
Crispin Glover,39.0
Courtney Love,35.0
Corey Haim,36.0
Colin Firth,42.0
Clea DuVall,37.0
Clark Gable,39.0
Chuck Norris,47.0
Christy Turlington,27.0
Christina Applegate,35.0
Christian Slater,36.0
Christian Bale,40.0
Chris Evert,45.0
Chloë Sevigny,40.0
Cate Blanchett,37.0
Cary Grant,36.0
Carrie Fisher,33.0
Carole Lombard,28.0
Carol Alt,28.0
Carly Simon,35.0
Carla Gugino,27.0
Calista Flockhart,38.0
Burt Reynolds,48.0
Bruce Willis,51.0
Bruce Willis,15.0
Brooke Burns,35.0
Brittany Murphy,26.0
Britt Ekland,26.0
Bridgette Wilson-Sampras,33.0
Bridget Moynahan,33.0
Brian Krause,46.0
Brian Austin Green,36.0
Brad Paisley,33.0
Billy Crudup,42.0
Bill O'Reilly,61.0
Beth Riesgraf,29.0
Ben McKenzie,33.0
Ben Savage,31.0
Ben Foster,42.0
Bam Margera,37.0
Audrey Tautou,30.0
Ashley Scott,33.0
Ashlee Simpson,27.0
Arnold Schwarzenegger,49.0
Antonio Sabato Jr.,40.0
Antonio Banderas,56.0
Anthony Michael Hall,54.0
Anne Heche,34.0
Anna Friel,32.0
Anna Faris,30.0
Angie Everhart,37.0
Andy Roddick,30.0
Andrea Corr,32.0
Andie MacDowell,37.0
Amy Smart,33.0
Amy Poehler,37.0
Amelia Warner,23.0
Amber Tamblyn,28.0
Amanda Peet,35.0
Alyson Hannigan,32.0
Ali Larter,31.0
Ali Landry Monteverde,34.0
Alexis Knief,41.0
Alexa PenaVega,30.0
Alec Baldwin,52.0
Alanis Morissette,35.0
Adam Sandler,43.0
Adam Duritz,48.0
Adam Ant,25.0
Aaron Eckhart,39.0
Jemima Khan,35.0
Hugh Grant,43.0
Claire Danes,36.0
Alicia Silverstone,31.0
Eva Herzigova,22.0
Natasha Henstridge,39.0
Sara Foster,33.0
Emma Bunton,24.0
Juliette Lewis,36.0
Jason Lewis,35.0
Adrien Brody,36.0
Scott Caan,36.0
Chris Klein,39.0
Joshua Jackson,33.0
Estella Warren,30.0
Izabella Miko,30.0
Kelly Carlson,29.0
Ginnifer Goodwin,26.0
Matt Damon,35.0
